"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,2.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,2.79,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,3.01,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,3.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,3.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,3.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,3.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,3.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,3.69,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,3.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,3.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,3.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,3.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,3.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,3.56,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,3.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,3.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,2.91,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,2.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,2.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,1.85,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,1.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,1.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,1.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,1.3,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,1.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,1.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,1.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,1.14,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,0.8,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,0.74,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,0.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,0.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,0.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,0.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,0.06,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,0.05,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,3.311,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,3.484,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,3.704,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,3.975,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,4.022,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,4.029,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,4.063,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,3.934,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,3.792,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,3.878,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,3.775,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,3.777,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,3.996,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,4.054,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,3.958,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,4.182,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,4.336,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,4.645,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,4.582,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,4.391,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,4.357,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,4.394,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,4.208,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,4.334,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,4.149,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,4.082,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,4.037,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,4.285,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,4.415,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,4.824,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,4.777,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,4.486,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,4.373,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,4.427,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,4.057,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,3.5,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,3.442,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,3.55,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,3.44,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,3.499,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,3.618,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,3.756,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,3.736,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,3.602,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,3.646,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,3.596,,
